"pair_id","guide_1","guide_2","cut_1","cut_2","deletion_bp","mean_score"
"pair_1274","spacer_135","spacer_142",7673715,7673747,32,0.344341894315276
"pair_34","spacer_15","spacer_26",7666196,7667176,980,0.344293205881089
"pair_4065","spacer_236","spacer_258",7676059,7676135,76,0.344206132909439
"pair_3744","spacer_219","spacer_270",7675202,7676173,971,0.344089878984339
"pair_3856","spacer_227","spacer_235",7676023,7676055,32,0.344022313173848
"pair_68","spacer_26","spacer_54",7667176,7667401,225,0.343951840695948
"pair_2785","spacer_181","spacer_217",7674940,7675194,254,0.343923018533351
"pair_4388","spacer_272","spacer_282",7676186,7676253,67,0.343889461455396
"pair_1904","spacer_159","spacer_195",7674209,7675095,886,0.343886997805428
"pair_1686","spacer_155","spacer_181",7674185,7674940,755,0.343856911174307
"pair_4080","spacer_236","spacer_282",7676059,7676253,194,0.343682094796403
"pair_389","spacer_78","spacer_105",7669755,7670669,914,0.343557714184714
"pair_2762","spacer_181","spacer_192",7674940,7675077,137,0.34325236074738
"pair_498","spacer_84","spacer_99",7669783,7670646,863,0.343202878371902
"pair_13","spacer_5","spacer_6",7661967,7661990,23,0.343155141860879
"pair_3876","spacer_227","spacer_279",7676023,7676226,203,0.343047710051911
"pair_2203","spacer_165","spacer_206",7674237,7675150,913,0.343045718307771
"pair_3943","spacer_229","spacer_277",7676039,7676225,186,0.34302678942957
"pair_204","spacer_60","spacer_82",7669630,7669771,141,0.342977138888395
"pair_2284","spacer_167","spacer_190",7674236,7675073,837,0.342899578298157
"pair_3460","spacer_206","spacer_216",7675150,7675188,38,0.342894816956143
"pair_418","spacer_80","spacer_86",7669762,7669783,21,0.342782559701455
"pair_686","spacer_112","spacer_159",7673232,7674209,977,0.342577396991231
"pair_32","spacer_15","spacer_23",7666196,7666226,30,0.342431169833236
"pair_2108","spacer_163","spacer_206",7674224,7675150,926,0.342418825060317
"pair_4038","spacer_235","spacer_271",7676055,7676174,119,0.3423211384222
"pair_1088","spacer_124","spacer_162",7673576,7674217,641,0.342248396551755
"pair_1442","spacer_142","spacer_165",7673747,7674237,490,0.34220198865157
"pair_1060","spacer_124","spacer_128",7673576,7673597,21,0.342140946879755
"pair_2765","spacer_181","spacer_195",7674940,7675095,155,0.342039810806196
"pair_458","spacer_82","spacer_94",7669771,7670633,862,0.34203373939129
"pair_1542","spacer_148","spacer_159",7673789,7674209,420,0.341848522890783
"pair_581","spacer_94","spacer_104",7670633,7670660,27,0.341786784918236
"pair_521","spacer_85","spacer_105",7669779,7670669,890,0.341742789044548
"pair_3047","spacer_190","spacer_217",7675073,7675194,121,0.341728504664743
"pair_86","spacer_38","spacer_43",7667297,7667324,27,0.341665619085648
"pair_1695","spacer_155","spacer_190",7674185,7675073,888,0.341662397305699
"pair_71","spacer_28","spacer_38",7667212,7667297,85,0.341642834712152
"pair_1440","spacer_142","spacer_163",7673747,7674224,477,0.341575095404116
"pair_4369","spacer_271","spacer_279",7676174,7676226,52,0.341346535300263
"pair_4425","spacer_274","spacer_285",7676192,7676263,71,0.341263935634493
"pair_1842","spacer_158","spacer_184",7674205,7674955,750,0.341163363682624
"pair_384","spacer_78","spacer_99",7669755,7670646,891,0.341033762890611
"pair_1047","spacer_123","spacer_159",7673575,7674209,634,0.340729408975829
"pair_3625","spacer_213","spacer_258",7675179,7676135,956,0.34057899039803
"pair_2673","spacer_176","spacer_206",7674871,7675150,279,0.340528157073073
"pair_639","spacer_105","spacer_109",7670669,7670712,43,0.340307608389276
"pair_3027","spacer_190","spacer_195",7675073,7675095,22,0.339845296937588
"pair_3679","spacer_216","spacer_227",7675188,7676023,835,0.339726865192023
"pair_4043","spacer_235","spacer_277",7676055,7676225,170,0.339288055115881
"pair_516","spacer_85","spacer_99",7669779,7670646,867,0.339218837750445
"pair_618","spacer_100","spacer_105",7670647,7670669,22,0.338890622004909
"pair_2061","spacer_162","spacer_206",7674217,7675150,933,0.338574467532052
"pair_3054","spacer_190","spacer_229",7675073,7676039,966,0.33850136570777
"pair_2182","spacer_165","spacer_184",7674237,7674955,718,0.338407702025529
"pair_2873","spacer_184","spacer_216",7674955,7675188,233,0.3382568006739
"pair_3641","spacer_214","spacer_236",7675183,7676059,876,0.338199300288938
"pair_3462","spacer_206","spacer_219",7675150,7675202,52,0.338043110890677
"pair_3697","spacer_216","spacer_271",7675188,7676174,986,0.338025690440375
"pair_615","spacer_99","spacer_109",7670646,7670712,66,0.337783657095173
"pair_2087","spacer_163","spacer_184",7674224,7674955,731,0.337780808778074
"pair_1439","spacer_142","spacer_162",7673747,7674217,470,0.33773073787585
"pair_3880","spacer_227","spacer_284",7676023,7676258,235,0.337728514504701
"pair_1142","spacer_128","spacer_142",7673597,7673747,150,0.33762328820385
"pair_1897","spacer_159","spacer_188",7674209,7674971,762,0.337617401100012
"pair_59","spacer_26","spacer_41",7667176,7667310,134,0.337600955502603
"pair_1228","spacer_130","spacer_159",7673608,7674209,601,0.337595101968364
"pair_111","spacer_40","spacer_52",7667305,7667392,87,0.337405528865576
"pair_3950","spacer_229","spacer_285",7676039,7676263,224,0.337352677953194
"pair_614","spacer_99","spacer_108",7670646,7670681,35,0.337302367430958
"pair_61","spacer_26","spacer_43",7667176,7667324,148,0.337118522667633
"pair_55","spacer_26","spacer_28",7667176,7667212,36,0.337095738294137
"pair_1290","spacer_135","spacer_159",7673715,7674209,494,0.336799691295431
"pair_4236","spacer_258","spacer_274",7676135,7676192,57,0.336727917706795
"pair_90","spacer_38","spacer_47",7667297,7667349,52,0.336606211064938
"pair_425","spacer_80","spacer_98",7669762,7670642,880,0.336246205752192
"pair_4422","spacer_274","spacer_282",7676192,7676253,61,0.336203879593759
"pair_502","spacer_84","spacer_104",7669783,7670660,877,0.336155908139893
"pair_539","spacer_86","spacer_105",7669783,7670669,886,0.336049486808319
"pair_3714","spacer_217","spacer_258",7675194,7676135,941,0.336043798982469
"pair_4373","spacer_271","spacer_284",7676174,7676258,84,0.336027339753053
"pair_3518","spacer_208","spacer_227",7675154,7676023,869,0.336024400237116
"pair_2652","spacer_176","spacer_184",7674871,7674955,84,0.33589014079083
"pair_2758","spacer_181","spacer_188",7674940,7674971,31,0.33577021410078
"pair_1839","spacer_158","spacer_181",7674205,7674940,735,0.335568260289588
"pair_52","spacer_23","spacer_28",7666226,7667212,986,0.335233702246283
"pair_3727","spacer_219","spacer_227",7675202,7676023,821,0.334875159126558
"pair_3057","spacer_190","spacer_235",7675073,7676055,982,0.334762631394081
"pair_1876","spacer_159","spacer_165",7674209,7674237,28,0.334659785631725
"pair_2866","spacer_184","spacer_208",7674955,7675154,199,0.334554335718993
"pair_1923","spacer_159","spacer_216",7674209,7675188,979,0.334508884280096
"pair_188","spacer_59","spacer_82",7669629,7669771,142,0.334060385929834
"pair_2716","spacer_179","spacer_213",7674917,7675179,262,0.334025035562622
"pair_388","spacer_78","spacer_104",7669755,7670660,905,0.333986792658601
"pair_2040","spacer_162","spacer_184",7674217,7674955,738,0.333936451249809
"pair_5","spacer_3","spacer_10",7661962,7662009,47,0.333874443166591
"pair_3868","spacer_227","spacer_270",7676023,7676173,150,0.333736562908744
"pair_1069","spacer_124","spacer_142",7673576,7673747,171,0.333687945942703
"pair_41","spacer_17","spacer_24",7666198,7666230,32,0.33364620368144
"pair_4050","spacer_235","spacer_285",7676055,7676263,208,0.333613943639504
"pair_2965","spacer_188","spacer_190",7674971,7675073,102,0.333575700232172
"pair_534","spacer_86","spacer_99",7669783,7670646,863,0.333525535514216
"pair_2875","spacer_184","spacer_219",7674955,7675202,247,0.333405094608434
"pair_1848","spacer_158","spacer_190",7674205,7675073,868,0.33337374642098
"pair_3745","spacer_219","spacer_271",7675202,7676174,972,0.33317398437491
"pair_4454","spacer_277","spacer_284",7676225,7676258,33,0.332994256446733
"pair_3932","spacer_229","spacer_258",7676039,7676135,96,0.332816660025496
"pair_2179","spacer_165","spacer_181",7674237,7674940,703,0.332812598632493
"pair_2784","spacer_181","spacer_216",7674940,7675188,248,0.332661697280864
"pair_4481","spacer_279","spacer_285",7676226,7676263,37,0.332639340517567
"pair_3947","spacer_229","spacer_282",7676039,7676253,214,0.33229262191246
"pair_2084","spacer_163","spacer_181",7674224,7674940,716,0.332185705385039
"pair_520","spacer_85","spacer_104",7669779,7670660,881,0.332171867518435
"pair_1887","spacer_159","spacer_176",7674209,7674871,662,0.332142224397026
"pair_65","spacer_26","spacer_47",7667176,7667349,173,0.332059114646922
"pair_2306","spacer_167","spacer_214",7674236,7675183,947,0.331208039995382
"pair_471","spacer_82","spacer_109",7669771,7670712,941,0.330983641336218
"pair_1916","spacer_159","spacer_208",7674209,7675154,945,0.330806419325189
"pair_636","spacer_104","spacer_109",7670660,7670712,52,0.330736686863164
"pair_2273","spacer_167","spacer_179",7674236,7674917,681,0.330660917780476
"pair_2188","spacer_165","spacer_190",7674237,7675073,836,0.330618084763885
"pair_470","spacer_82","spacer_108",7669771,7670681,910,0.330502351672002
"pair_3046","spacer_190","spacer_216",7675073,7675188,115,0.330467183412256
"pair_2649","spacer_176","spacer_181",7674871,7674940,69,0.330295037397794
"pair_635","spacer_104","spacer_108",7670660,7670681,21,0.330255397198948
"pair_1158","spacer_128","spacer_159",7673597,7674209,612,0.330081085184005
"pair_2093","spacer_163","spacer_190",7674224,7675073,849,0.329991191516431
"pair_1717","spacer_155","spacer_214",7674185,7675183,998,0.329970859002923
"pair_1925","spacer_159","spacer_219",7674209,7675202,993,0.32965717821463
"pair_463","spacer_82","spacer_100",7669771,7670647,876,0.32956665495185
"pair_605","spacer_98","spacer_105",7670642,7670669,27,0.329513132859056
"pair_2720","spacer_179","spacer_217",7674917,7675194,277,0.329489844147061
"pair_1684","spacer_155","spacer_179",7674185,7674917,732,0.329423736788017
"pair_3106","spacer_192","spacer_214",7675077,7675183,106,0.329366308575996
"pair_4032","spacer_235","spacer_258",7676055,7676135,80,0.329077925711807
"pair_4349","spacer_270","spacer_277",7676173,7676225,52,0.329002304850777
"pair_2777","spacer_181","spacer_208",7674940,7675154,214,0.328959232325957
"pair_2697","spacer_179","spacer_192",7674917,7675077,160,0.328819186361091
"pair_4047","spacer_235","spacer_282",7676055,7676253,198,0.32855388759877
"pair_2037","spacer_162","spacer_181",7674217,7674940,723,0.328341347856773
"pair_3197","spacer_195","spacer_214",7675095,7675183,88,0.328153758634812
"pair_4240","spacer_258","spacer_279",7676135,7676226,91,0.32810332258987
"pair_2658","spacer_176","spacer_190",7674871,7675073,202,0.328100523529186
"pair_2786","spacer_181","spacer_219",7674940,7675202,262,0.327809991215398
"pair_3466","spacer_206","spacer_227",7675150,7676023,873,0.327689794815082
"pair_2700","spacer_179","spacer_195",7674917,7675095,178,0.327606636419906
"pair_4478","spacer_279","spacer_282",7676226,7676253,27,0.327579284476833
"pair_431","spacer_80","spacer_105",7669762,7670669,907,0.327334670549492
"pair_3637","spacer_214","spacer_229",7675183,7676039,856,0.326809827404995
"pair_3039","spacer_190","spacer_208",7675073,7675154,81,0.326764718457349
"pair_538","spacer_86","spacer_104",7669783,7670660,877,0.326478565282206
"pair_2864","spacer_184","spacer_206",7674955,7675150,195,0.326219730296958
"pair_2046","spacer_162","spacer_190",7674217,7675073,856,0.326146833988165
"pair_1085","spacer_124","spacer_159",7673576,7674209,633,0.326145742922858
"pair_146","spacer_45","spacer_52",7667344,7667392,48,0.325713266198439
"pair_3048","spacer_190","spacer_219",7675073,7675202,129,0.32561547734679
"pair_426","spacer_80","spacer_99",7669762,7670646,884,0.32481071925539
"pair_3691","spacer_216","spacer_258",7675188,7676135,947,0.324782477729982
"pair_4356","spacer_270","spacer_285",7676173,7676263,90,0.3233281933744
"pair_3640","spacer_214","spacer_235",7675183,7676055,872,0.323071093091305
"pair_3869","spacer_227","spacer_271",7676023,7676174,151,0.322820668299315
"pair_4244","spacer_258","spacer_284",7676135,7676258,123,0.322784127042659
"pair_1914","spacer_159","spacer_206",7674209,7675150,941,0.322471813903154
"pair_2987","spacer_188","spacer_214",7674971,7675183,212,0.321884161929397
"pair_1870","spacer_158","spacer_214",7674205,7675183,978,0.321682208118204
"pair_1436","spacer_142","spacer_159",7673747,7674209,462,0.321628084246953
"pair_42","spacer_17","spacer_26",7666198,7667176,978,0.32155628463281
"pair_2693","spacer_179","spacer_188",7674917,7674971,54,0.321337039714491
"pair_1837","spacer_158","spacer_179",7674205,7674917,712,0.321135085903298
"pair_3530","spacer_208","spacer_258",7675154,7676135,981,0.321080012775075
"pair_2775","spacer_181","spacer_206",7674940,7675150,210,0.320624626903923
"pair_150","spacer_46","spacer_52",7667345,7667392,47,0.320541439158757
"pair_461","spacer_82","spacer_98",7669771,7670642,871,0.320189165805997
"pair_3739","spacer_219","spacer_258",7675202,7676135,933,0.319930771664516
"pair_3874","spacer_227","spacer_277",7676023,7676225,202,0.319787584992996
"pair_40","spacer_17","spacer_23",7666198,7666226,28,0.319694248584957
"pair_10","spacer_4","spacer_10",7661973,7662009,36,0.319181131152166
"pair_2210","spacer_165","spacer_214",7674237,7675183,946,0.318926546461109
"pair_4232","spacer_258","spacer_270",7676135,7676173,38,0.318792175446702
"pair_3037","spacer_190","spacer_206",7675073,7675150,77,0.318430113035315
"pair_2177","spacer_165","spacer_179",7674237,7674917,680,0.318379424246203
"pair_2115","spacer_163","spacer_214",7674224,7675183,959,0.318299653213655
"pair_4353","spacer_270","spacer_282",7676173,7676253,80,0.318268137333666
"pair_2719","spacer_179","spacer_216",7674917,7675188,271,0.318228522894574
"pair_17","spacer_5","spacer_10",7661967,7662009,42,0.318097364696162
"pair_4367","spacer_271","spacer_277",7676174,7676225,51,0.318086410241348
"pair_612","spacer_99","spacer_105",7670646,7670669,23,0.318077646362253
"pair_1893","spacer_159","spacer_184",7674209,7674955,746,0.317833797620912
"pair_430","spacer_80","spacer_104",7669762,7670660,898,0.31776374902338
"pair_2082","spacer_163","spacer_179",7674224,7674917,693,0.317752530998749
"pair_2680","spacer_176","spacer_214",7674871,7675183,312,0.31640898522641
"pair_2647","spacer_176","spacer_179",7674871,7674917,46,0.315861863011504
"pair_3052","spacer_190","spacer_227",7675073,7676023,950,0.315262161271196
"pair_3510","spacer_208","spacer_214",7675154,7675183,29,0.315073180154573
"pair_2712","spacer_179","spacer_208",7674917,7675154,237,0.314526057939667
"pair_2068","spacer_162","spacer_214",7674217,7675183,966,0.314455295685389
"pair_92","spacer_38","spacer_52",7667297,7667392,95,0.31433401740458
"pair_3881","spacer_227","spacer_285",7676023,7676263,240,0.314113473516619
"pair_2035","spacer_162","spacer_179",7674217,7674917,700,0.313908173470483
"pair_2849","spacer_184","spacer_190",7674955,7675073,118,0.313792096753072
"pair_2721","spacer_179","spacer_219",7674917,7675202,285,0.313376816829109
"pair_3652","spacer_214","spacer_270",7675183,7676173,990,0.312785342826201
"pair_3478","spacer_206","spacer_258",7675150,7676135,985,0.312745407353041
"pair_4374","spacer_271","spacer_285",7676174,7676263,89,0.312412298764971
"pair_1890","spacer_159","spacer_181",7674209,7674940,731,0.312238694227876
"pair_467","spacer_82","spacer_105",7669771,7670669,898,0.311277630603297
"pair_1899","spacer_159","spacer_190",7674209,7675073,864,0.310044180359268
"pair_67","spacer_26","spacer_52",7667176,7667392,216,0.309786920986565
"pair_3863","spacer_227","spacer_258",7676023,7676135,112,0.309577455588921
"pair_4455","spacer_277","spacer_285",7676225,7676263,38,0.309379215458652
"pair_3878","spacer_227","spacer_282",7676023,7676253,230,0.309053417475885
"pair_462","spacer_82","spacer_99",7669771,7670646,875,0.308753679309194
"pair_2760","spacer_181","spacer_190",7674940,7675073,133,0.308196993360036
"pair_4233","spacer_258","spacer_271",7676135,7676174,39,0.307876280837274
"pair_4371","spacer_271","spacer_282",7676174,7676253,79,0.307352242724237
"pair_121","spacer_41","spacer_54",7667310,7667401,91,0.307157041045824
"pair_3458","spacer_206","spacer_214",7675150,7675183,33,0.306738574732539
"pair_139","spacer_43","spacer_54",7667324,7667401,77,0.306674608210854
"pair_83","spacer_28","spacer_54",7667212,7667401,189,0.306651823837358
"pair_2710","spacer_179","spacer_206",7674917,7675150,233,0.306191452517633
"pair_4238","spacer_258","spacer_277",7676135,7676225,90,0.304843197530954
"pair_4452","spacer_277","spacer_282",7676225,7676253,28,0.304319159417918
